"Order failure in %store_name","Order failure in %store_name"
"Order data","Order data"
"Quote data","Quote data"
MageSuite,MageSuite
"Order Failures Notifications","Order Failures Notifications"
General,General
"Enable notifications for order failures","Enable notifications for order failures"
"E-mail address","E-mail address"
"Multiple e-mail addresses shall be separated with coma","Multiple e-mail addresses shall be separated with coma"
